,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-0.11313436607689775,1.7493845818491267,2.1093973732704403,-1.020296975676964,1.9283811746368678,1.1599919962585845,1.1807226889281541,0.22413537012914198,3.4308450480314088,1.534911146805106,1.34811932327552,1.9301087156953969,1.0577473751428252,0.9904869237683046,0.7149982213941012,0.7370666247444613,1.7551239741396751,2.286953912595323,1.5540089093078238,1.691949779576799,0.0
1,2.832352404524266,-0.2891102793268272,-1.114081742197917,-0.9125970291860012,-1.811833629555315,-1.82341128264511,-0.4321298920980491,0.6668585753610844,-0.3615880180229998,0.0405573347201349,1.0653075685253954,0.39965782927006926,-0.6472137285475666,0.815322799464687,-2.4150862656154253,-0.8393814400883354,2.2071662320927783,0.16981547983863765,-0.7532064353973335,-1.472577388442513,0.0
2,-0.46516015531666144,1.756749338939108,2.2083644313276944,1.2703126504255544,2.434224203868914,2.3416734878361254,1.2854563733011573,1.8516469630230037,0.9983627230614789,1.6405233549643778,-0.3236355777900025,2.7297251510022136,0.6092975089452011,0.8440695946851537,1.8738083886535524,2.396001618007023,2.1659583608354844,1.7978737158663667,2.7893511919232465,0.49983836430468015,0.0
3,-0.8579148138634911,-1.7457370517058697,3.647452367170634,3.2232376451319156,0.9465944380978537,-0.38999132414708826,-0.1422073166340545,2.6380010778283247,1.2379614519092677,1.9207344163256403,2.324385078052737,0.8087647467927102,1.4540766413432922,1.4799920636744117,2.6346115523840776,-1.0562656303440898,0.47490411572861335,1.9305413828320401,2.5163739471295745,1.8969325026495043,0.0
4,5.040939224017967,0.8197850917995414,2.21853935461215,2.8279666685678753,0.38826903171912464,2.5548125288807544,-1.101178285466557,-1.5942754693458867,2.35376985392035,1.0689430617217202,1.0583140019715753,2.4460766652720585,2.149309192845215,2.995102824484376,0.8789500200484116,2.4706540114014492,1.3781801538070053,1.8034207568910214,1.7611205212386318,-0.554347720566472,1.0
5,-0.9623720795623717,-0.15141168532044524,2.2326135751531617,-0.20113902199422407,2.1788922869446816,0.2816878854556185,0.7112438697584673,1.0283923990614234,-1.0535164869857025,1.2787263314718036,-1.2125743988120723,0.8439889410068385,2.7405437412441342,1.3054638660587412,2.684442967115888,0.40122930199401463,-1.20949860730199,0.7381509689429573,2.9634685916255212,0.22515329144225665,0.0
6,1.3765148796253244,2.1196977197249223,3.937563840984903,4.247666699333449,2.000343567786221,2.5150906312638788,4.047184779277973,1.0076887213793106,2.6600165224657566,1.6098283447499147,3.4177413404585035,1.200088542748087,4.658504650616773,2.581420011773812,0.6052194078364128,2.694236209143577,2.3224354593955634,0.3607935536457403,3.8351717224059882,2.526976307241383,0.0
7,2.1560108773946647,1.581205053540222,1.8132901996419337,0.9585047538327656,1.0296218576400027,-0.08713935493157976,-0.5564540799478603,0.22177514948457722,3.7600366787279453,0.10602209484173786,4.207623917134869,-0.47145580238628204,2.3514224432956667,1.6558962982322871,0.9088489313393784,2.5966343608201456,0.8417756419102094,-0.027430947178997744,1.631400165156038,-1.2346761286915449,0.0
8,3.1670987596923332,2.7478258983149746,3.2117993698923515,2.5868574343265376,2.9100305231734174,3.9598961233513137,1.2111166336624501,2.0486420444647484,2.430443198995664,2.306608514155449,2.862188590723659,2.9041370896554586,4.910904082089057,4.73673144798034,2.199260482250638,4.493840750571649,2.3480551790969475,3.182929515904572,3.491953907135649,2.8138344513863554,0.0
9,2.3447837121850874,-0.1480664927747264,-1.7472577118730668,-1.7953791313655592,-3.6921796865560603,-3.1008888699443897,0.4479407157336116,-0.5102393685442426,0.5870023904613689,0.5392090857513538,-0.5401739413515185,-0.6211647738775967,0.8362040708499006,2.185679864357624,-3.767049106232971,-1.093484276766061,1.5267258716678682,-0.8120604531204181,-3.4630530172131957,-3.9768630258886164,1.0
10,-1.0553562095508033,-1.8363438647925803,-0.15076793060095173,-0.8635185282464528,-1.1811944454863148,-1.444033651551704,-2.097527464421991,-2.0519025003538305,-0.6644144786984094,-1.0351543108200818,-1.532340015564219,-1.303988311872353,-0.6280191987773687,-1.200448139052049,-2.219539207155913,-0.0433107747062087,-1.5639885158330784,-0.742669119778733,0.2432385523846961,-0.6608525456784056,1.0
11,7.361772371794968,5.104286620646529,6.2223580367266855,5.085988754529776,4.9362472119353376,5.0379220801310325,5.854729230865346,4.828954666496435,3.8514565041098177,3.0716941113249634,5.950228376075645,6.102400205803702,5.780503426750828,5.834377290095514,6.656796766052467,5.913982065439826,4.8117486306767345,7.423913030457942,6.834150674693893,7.640267509292115,0.0
12,0.8569590203309208,-0.16099040691775235,0.36108379236707827,0.4197749338351331,-0.6319613365203277,-0.8390781880035952,-0.6938029627895427,-0.927967684120984,1.20660659425555,1.2448371255623263,-0.20136498707316997,0.745700828404193,1.0940759869659327,1.171963727326121,1.1336979126258715,-0.006627590882719248,-1.411171347873295,0.1747138611927706,-1.3755609311814831,0.3649171295913528,0.0
13,0.8234839896986105,0.8794511482772851,1.964954904539047,1.6693537217959906,1.3061602540285984,2.936910994889795,3.153195514568094,3.0909435601495208,3.116982838022677,2.4025306496037704,-0.7800360037531002,1.1001696859935028,1.619019432092231,1.6114347756523253,0.5376191233288906,2.521173115169077,0.9044971354987013,4.176778080939144,2.711008487190642,1.3689484892902928,1.0
14,-5.681371932150651,-5.2010267183923515,-3.871723301914547,-3.6058101084851923,-4.414636923779229,-6.8431448243731525,-3.152483630445717,-4.153720846059744,-2.686402287784661,-5.713251195448663,-4.816359135808147,-4.7810233975677905,-7.257167704656885,-6.805601346740669,-7.498544208074428,-5.549970228908314,-4.641016909642104,-4.431665411262293,-3.72915785910583,-5.935965590914637,1.0
15,0.27956829309478287,-1.0149955018207515,1.4740591206994602,0.1478512278381504,1.3616473499393498,1.0948059943188748,0.531767283412907,-0.2946413532660229,2.0132892067987482,0.33886083534110045,1.357973040072225,0.886945559316374,-0.6038046098179298,0.3036841001532,0.4174144806191815,-0.1790621300057571,-0.20999916780624284,-0.1929664538708754,0.530302127532206,0.7736755137406753,0.0
16,1.8531483970273808,1.5972374074058442,4.922335294814006,4.1723469668147715,3.0220335907192384,3.2123177798753435,2.8924796043983356,4.216227502247125,4.3016395748503005,0.2793924112937256,2.364340909642184,2.7528096098130073,4.459145573647986,4.575537291958344,4.18194933373214,1.9867145270124849,3.5746732609037686,2.845114192817073,2.8128558738430947,1.816983058289787,0.0
